GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,906.0,906,,
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,15620.0,15 620,,
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,11980.0,11 980,,
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,262.0,262,,
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,0.0,0,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,0.224600258,0.22 [0.10-0.36],0.104083046,0.361551635
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,17225.0,17 225,,
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,3.89299269,3.89 [3.51-4.32],3.511175539,4.320596882
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,,,,6.616747199,6.62 [2.86-10.55],2.860930696,10.5526138
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,1300691.0,1 300 691,,
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-vivax-malaria-cases,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,6042.0,6042,,
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,18233.0,18 233,,
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,13100.0,13 100,,
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,194919.0,194 919,,
MALARIA_IMPORTED,Number of imported malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-imported-malaria-cases,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,13.0,13,,
MALARIA_IMPORTED,Number of imported malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-imported-malaria-cases,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,28.0,28,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,0.611290856,0.61 [0.29-0.96],0.285269066,0.960745463
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,15914.0,15 914,,
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,24520.0,24 520,,
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,7288.0,7288,,
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,,,,6.616736101,6.62 [2.93-10.57],2.930785459,10.57164573
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,,,,3.212350198,3.21 [3.21-3.21],3.212350198,3.212350198
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,460668.0,460 668,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,0.45644482,0.46 [0.21-0.73],0.213402773,0.729126141
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,23315.0,23 315,,
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,39719.0,39 719,,
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,9388.0,9388,,
MALARIA_IMPORTED,Number of imported malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-imported-malaria-cases,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,129.0,129,,
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,370589.0,370 589,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,,,,3.993878013,3.99 [3.99-3.99],3.993878013,3.993878013
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,0.083696105,0.08 [0.04-0.13],0.039058182,0.133913768
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,16567.0,16 567,,
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,1416473.0,1 416 473,,
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,,,,4.225303083,4.23 [3.60-4.89],3.599908601,4.8939111
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,,,,2.116749427,2.12 [1.85-2.40],1.847000753,2.40445382
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,0.417647781,0.42 [0.19-0.66],0.194520884,0.657938286
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,27737.0,27 737,,
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,29228.0,29 228,,
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,2.647646245,2.65 [2.40-2.93],2.398063465,2.926688877
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,,,,6.616747152,6.62 [2.92-10.53],2.920827105,10.53252946
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,,,,0.508618237,0.51 [0.23-0.83],0.233366015,0.825756667
MALARIA_IMPORTED,Number of imported malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-imported-malaria-cases,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,2.0,2,,
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,3217.0,3217,,
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,0.0,0,,
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,27628.0,27 628,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,0.415446677,0.42 [0.19-0.65],0.19041306,0.652020479
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,13100.0,13 100,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,,,,3.33796004,3.34 [3.34-3.34],3.33796004,3.33796004
MALARIA_IMPORTED,Number of imported malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-imported-malaria-cases,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,6.0,6,,
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-vivax-malaria-cases,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,7499.0,7499,,
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,1.906934,1.91 [1.74-2.10],1.738559011,2.103056821
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,0.0,0,,
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,1.824561023,1.82 [1.66-2.02],1.65855257,2.01837988
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,1.872846447,1.87 [1.66-2.11],1.663237501,2.106525448
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,25922.0,25 922,,
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,10523.0,10 523,,
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,0.0,0,,
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,0.088551223,0.09 [0.04-0.15],0.044275612,0.149430189
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,1135.0,1135,,
MALARIA_IMPORTED,Number of imported malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-imported-malaria-cases,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,41.0,41,,
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,613304.0,613 304,,
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-vivax-malaria-cases,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,3297.0,3297,,
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,29247.0,29 247,,
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2006,2006,2006,SEAR,South-East Asia,BGD,Bangladesh,,,,4.343902128,4.34 [2.57-6.56],2.568276123,6.559023489
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,786830.0,786 830,,
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,632.0,632,,
