GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,11.575956,11.6 [10.8-12.4],10.841309,12.354581
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,1987,1987,1987,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,3.0,3.0 [2.6-3.3],2.6,3.3
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,26.3,26.3 [20.3-32.3],20.3,32.3
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_TESTSPROCPRIMARY,Tests and procedures in primary health care,,Yes,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.1376821,1.1 [0.6-2.0],0.57238895,2.0190079
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_TESTSPROCPRIMARY,Tests and procedures in primary health care,,No,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,25.119147,25.1 [18.5-32.0],18.463749,32.041734
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,1.1,1.1 [1.0-1.3],1.0,1.3
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1979,1979,1979,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.0,0,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1987,1987,1987,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,0.0,0,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.2,1.2 [0.9-1.4],0.9,1.4
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,18.962993,19.0 [13.2-25.1],13.191645,25.14343
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,15.779284,15.8 [13.4-18.3],13.410915,18.293212
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2025,2025,2025,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,24.5,24.5 [18.5-30.5],18.5,30.5
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,7.8988686,7.9 [6.4-9.6],6.3905098,9.6438281
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,31.801048,31.8 [21.7-41.9],21.746168,41.909814
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,0.78603998,0.8 [0.4-1.5],0.35393671,1.452774
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,1991,1991,1991,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,3.7774302,3.8 [2.4-5.5],2.4404665,5.4983702
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/crude-suicide-rates-%28per-100-000-population%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,2.838147879,2.8,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,1.1,1.1 [1.0-1.2],1.0,1.2
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1996,1996,1996,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,32.652882,32.7 [22.6-42.8],22.591582,42.804864
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,16.131113,16.1 [14.7-17.6],14.72313,17.575434
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1994,1994,1994,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0,,
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/chol_05,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,3.1,3.1 [2.9-3.4],2.9,3.4
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,15.3393,15.3 [12.9-17.9],12.891245,17.947547
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28crude-estimate%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,4.1,4.1 [3.5-4.7],3.5,4.7
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-total-cholesterol-%28crude-estimate%29,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,4.2,4.2 [3.7-4.6],3.7,4.6
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,1998,1998,1998,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,5.3180214,5.3 [4.6-6.1],4.5835868,6.1053034
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,20.731705,20.7 [16.8-25.0],16.793022,24.986371
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_MEDICINES,NCD-related medicines,,No,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1993,1993,1993,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,33.948067,33.9 [23.9-44.2],23.870867,44.206229
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-age-standardized,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,16.429889,16.4 [12.7-20.7],12.69376,20.65929
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1997,1997,1997,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.0,0,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.1206346,1.1 [0.7-1.7],0.691554,1.6776139
NCD_DTH_TOT,Total NCD Deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,235775.0,236 000 [151 000-403 000],151304.0,403227.0
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_MGMTPALLIATIVECAREPUBLIC,Palliative care in the public health system,,No,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,1991,1991,1991,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,0.23665596,0.2 [0.1-0.4],0.11886304,0.42477925
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1998,1998,1998,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,0.38666981,0.4 [0.1-1.1],0.067991629,1.1419015
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1995,1995,1995,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1996,1996,1996,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,24.085984,24.1 [18.1-30.3],18.089388,30.262533
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/crude-suicide-rates-%28per-100-000-population%29,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,2.848189788,2.8 [1.9-4.4],1.897846348,4.409649876
NCD_DIABETES_TREATMENT_AGESTD,"Diabetes treatment coverage, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,20.536658,20.5 [14.2-28.0],14.204274,27.972475
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,50.6,50.6 [39.6-61.7],39.6,61.7
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1991,1991,1991,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,0.25202292,0.3 [0.0-1.1],0.013110571,1.0907033
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,17.400752,17.4 [15.8-19.1],15.776227,19.075321
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,21.048874,21.0 [17.1-25.4],17.081,25.360388
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_NCDPROGRESSMONITOR,Progress monitor,,partially achieved,,
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_INFRASTRUCTURE,Infrastructure,,Yes,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,0.88805351,0.9 [0.4-1.6],0.42446242,1.6078003
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,1990,1990,1990,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.1,1.1 [0.9-1.4],0.9,1.4
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,32.5,32.5 [24.9-40.1],24.9,40.1
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,9.1411553,9.1 [8.0-10.4],7.9607576,10.380268
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,1994,1994,1994,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,4.10253,4.1 [3.3-5.0],3.2545328,5.0396629
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-insufficient-physical-activity-among-adults-aged-18-years-%28age-standardized-estimate%29-%28-%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,17.36227,17.4 [12.0-23.5],12.024207,23.515146
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,15.469283,15.5 [9.4-22.5],9.4263352,22.54723
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_POLSTRATPLAN,"Policies, strategies and plans",,Yes,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.1,1.1 [0.9-1.3],0.9,1.3
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hdl-cholesterol-age-standardized-estimate,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.1,1.1 [0.8-1.3],0.8,1.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,30.618036,30.6 [21.0-40.2],20.966762,40.220556
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,5.1883411,5.2 [2.8-8.2],2.8488925,8.210732
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,18.567435,18.6 [16.5-20.8],16.471894,20.75277
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,13.577685,13.6 [11.6-15.6],11.592378,15.645263
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0,,
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-diabetes-treatment-age-standardized,1999,1999,1999,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,9.2930973,9.3 [6.8-12.2],6.7978315,12.237363
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,1990,1990,1990,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,0.45523606,0.5 [0.3-0.7],0.27478149,0.70460723
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_SURVEILLANCE,Surveillance,,Yes,,
NCDCCS_COUNTRYRESPONSE,NCD country capacity survey response,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-diagnosis-and-treatment-services,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,NCDCCS_SECTION,NCDCCS_SECTION_NCD_CCS_ARCHIVE,Archived indicators,,No,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,17.673427,17.7 [15.1-20.3],15.068895,20.302631
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,17.992924,18.0 [15.2-21.0],15.24158,20.959264
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,3.1612989,3.2 [1.5-5.4],1.5256304,5.4100692
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,24.855822,24.9 [16.4-34.2],16.353121,34.234518
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,56.740135193,57,,
